Date,SpCond_uS_cm,HDO__Sat,,
2016-02-28T00:45:00Z,157.8,95.1,0,0
2016-02-28T01:00:00Z,158.1,95.1,0,0
2016-02-28T01:15:00Z,158.1,95.1,0,0
2016-02-28T01:30:00Z,158.2,95.1,0,0
2016-02-28T01:45:00Z,158.8,95.1,0,0
2016-02-28T02:00:00Z,158.5,95.1,0,0
2016-02-28T02:15:00Z,158.6,95.1,0,0
2016-02-28T02:30:00Z,158.7,95.1,0,0
2016-02-28T02:45:00Z,158.9,95.1,0,0
2016-02-28T03:00:00Z,158.8,95.2,0,0
2016-02-28T03:15:00Z,159,95.2,0,0
2016-02-28T03:30:00Z,159.2,95.2,0,0
2016-02-28T03:45:00Z,159.1,95.2,0,0
2016-02-28T04:00:00Z,159.1,95.3,0,0
2016-02-28T04:15:00Z,159.1,95.2,0,0
2016-02-28T04:30:00Z,159.3,95.3,0,0
2016-02-28T04:45:00Z,159.4,95.3,0,0
2016-02-28T05:00:00Z,159.2,95.3,0,0
2016-02-28T05:15:00Z,159.4,95.3,0,0
2016-02-28T05:30:00Z,159.4,95.4,0,0
2016-02-28T05:45:00Z,159.4,95.4,0,0
2016-02-28T06:00:00Z,159.2,95.5,0,0
2016-02-28T06:15:00Z,159.5,95.4,0,0
2016-02-28T06:30:00Z,159.3,95.4,0,0
2016-02-28T06:45:00Z,159.3,95.5,0,0
2016-02-28T07:00:00Z,159.5,95.5,0,0
2016-02-28T07:15:00Z,159.5,95.5,0,0
2016-02-28T07:30:00Z,159.2,95.5,0,0
2016-02-28T07:45:00Z,159.4,95.5,0,0
2016-02-28T08:00:00Z,159.3,95.5,0,0
2016-02-28T08:15:00Z,159.4,95.6,0,0
2016-02-28T08:30:00Z,159.3,95.5,0,0
2016-02-28T08:45:00Z,159.2,95.5,0,0
2016-02-28T09:00:00Z,159.1,95.5,0,0
2016-02-28T09:15:00Z,159.3,95.6,0,0
2016-02-28T09:30:00Z,158.8,95.6,0,0
2016-02-28T09:45:00Z,158.8,95.6,0,0
2016-02-28T10:00:00Z,158.3,95.5,0,0
2016-02-28T10:15:00Z,158.4,95.5,0,0
2016-02-28T10:30:00Z,158.3,95.5,0,0
2016-02-28T10:45:00Z,157.8,95.6,0,0
2016-02-28T11:00:00Z,157.7,95.5,0,0
2016-02-28T11:15:00Z,157.6,95.6,0,0
2016-02-28T11:30:00Z,157.4,95.5,0,0
2016-02-28T11:45:00Z,157.2,95.5,0,0
2016-02-28T12:00:00Z,157.2,95.6,0,0
2016-02-28T12:15:00Z,157.2,95.5,0,0
2016-02-28T12:30:00Z,157,95.5,0,0
2016-02-28T12:45:00Z,157.1,95.6,0,0
2016-02-28T13:00:00Z,157.2,95.6,0,0
2016-02-28T13:15:00Z,157.7,95.6,0,0
2016-02-28T13:30:00Z,157.7,95.6,0,0
2016-02-28T13:45:00Z,157.9,95.7,0,0
2016-02-28T14:00:00Z,157.9,95.8,0,0
2016-02-28T14:15:00Z,158.2,96,0,0
2016-02-28T14:30:00Z,158.1,96,0,0
2016-02-28T14:45:00Z,158,96.1,0,0
2016-02-28T15:00:00Z,157.8,96.1,0,0
2016-02-28T15:15:00Z,158.5,96.1,0,0
2016-02-28T15:30:00Z,158.1,96.3,0,0
2016-02-28T15:45:00Z,158.1,96.4,0,0
2016-02-28T16:00:00Z,158,96.5,0,0
2016-02-28T16:15:00Z,158.3,96.5,0,0
2016-02-28T16:30:00Z,158.2,96.7,0,0
2016-02-28T16:45:00Z,158.3,96.8,0,0
2016-02-28T17:00:00Z,158.1,96.9,0,0
2016-02-28T17:15:00Z,158.1,97.1,0,0
2016-02-28T17:30:00Z,158.5,97.2,0,0
2016-02-28T17:45:00Z,158.3,97.3,0,0
2016-02-28T18:00:00Z,158.4,97.4,0,0
2016-02-28T18:15:00Z,158.4,97.5,0,0
2016-02-28T18:30:00Z,158.3,97.5,0,0
2016-02-28T18:45:00Z,158.4,97.7,0,0
2016-02-28T19:00:00Z,158.6,97.7,0,0
2016-02-28T19:15:00Z,158.7,97.8,0,0
2016-02-28T19:30:00Z,158.9,97.9,0,0
2016-02-28T19:45:00Z,159,98,0,0
2016-02-28T20:00:00Z,158.5,98,0,0
2016-02-28T20:15:00Z,159.6,98,0,0
2016-02-28T20:30:00Z,159.6,98,0,0
2016-02-28T20:45:00Z,159.3,98,0,0
2016-02-28T21:00:00Z,159.4,98,0,0
2016-02-28T21:15:00Z,159.5,98,0,0
2016-02-28T21:30:00Z,159.7,97.9,0,0
2016-02-28T21:45:00Z,159.9,97.9,0,0
2016-02-28T22:00:00Z,160.1,97.8,0,0
2016-02-28T22:15:00Z,160.3,97.7,0,0
2016-02-28T22:30:00Z,160.5,97.6,0,0
2016-02-28T22:45:00Z,160.2,97.6,0,0
2016-02-28T23:00:00Z,160.5,97.6,0,0
2016-02-28T23:15:00Z,160.6,97.5,0,0
2016-02-28T23:30:00Z,161,97.4,0,0
2016-02-28T23:45:00Z,161.1,97.4,0,0
2016-02-29T00:00:00Z,161.2,97.3,0,0
2016-02-29T00:15:00Z,161.4,97.3,0,0
2016-02-29T00:30:00Z,161.6,97.2,0,0
2016-02-29T00:45:00Z,161.5,97.1,0,0
2016-02-29T01:00:00Z,161.7,97.1,0,0
2016-02-29T01:15:00Z,161.7,97.1,0,0
2016-02-29T01:30:00Z,161.8,97.1,0,0
2016-02-29T01:45:00Z,161.8,97,0,0
2016-02-29T02:00:00Z,161.8,97,0,0
2016-02-29T02:15:00Z,162,97,0,0
2016-02-29T02:30:00Z,162,96.9,0,0
2016-02-29T02:45:00Z,162.1,96.8,0,0
2016-02-29T03:00:00Z,162.2,96.8,0,0
2016-02-29T03:15:00Z,162.4,96.8,0,0
2016-02-29T03:30:00Z,162.6,96.8,0,0
2016-02-29T03:45:00Z,162.6,96.7,0,0
2016-02-29T04:00:00Z,162.8,96.7,0,0
2016-02-29T04:15:00Z,162.4,96.6,0,0
2016-02-29T04:30:00Z,162.3,96.5,0,0
2016-02-29T04:45:00Z,162.4,96.6,0,0
2016-02-29T05:00:00Z,162.5,96.5,0,0
2016-02-29T05:15:00Z,162.6,96.5,0,0
2016-02-29T05:30:00Z,162.8,96.4,0,0
2016-02-29T05:45:00Z,162.8,96.5,0,0
2016-02-29T06:00:00Z,162.7,96.4,0,0
2016-02-29T06:15:00Z,162.9,96.3,0,0
2016-02-29T06:30:00Z,163,96.4,0,0
2016-02-29T06:45:00Z,163.2,96.3,0,0
2016-02-29T07:00:00Z,163.4,96.3,0,0
2016-02-29T07:15:00Z,163.5,96.3,0,0
2016-02-29T07:30:00Z,163.3,96.2,0,0
2016-02-29T07:45:00Z,163.8,96.2,0,0
2016-02-29T08:00:00Z,163.7,96.1,0,0
2016-02-29T08:15:00Z,162.9,96.1,0,0
2016-02-29T08:30:00Z,162.8,96,0,0
2016-02-29T08:45:00Z,162.9,96,0,0
2016-02-29T09:00:00Z,163.1,95.9,0,0
2016-02-29T09:15:00Z,162.9,95.9,0,0
2016-02-29T09:30:00Z,162.8,95.8,0,0
2016-02-29T09:45:00Z,163.1,95.7,0,0
2016-02-29T10:00:00Z,163,95.7,0,0
2016-02-29T10:15:00Z,163.2,95.5,0,0
2016-02-29T10:30:00Z,163.2,95.6,0,0
2016-02-29T10:45:00Z,163.1,95.5,0,0
2016-02-29T11:00:00Z,163.1,95.4,0,0
2016-02-29T11:15:00Z,163,95.3,0,0
2016-02-29T11:30:00Z,163.1,95.3,0,0
2016-02-29T11:45:00Z,162.8,95.2,0,0
2016-02-29T12:00:00Z,163,95.2,0,0
2016-02-29T12:15:00Z,162.5,95.1,0,0
2016-02-29T12:30:00Z,162.7,95.1,0,0
2016-02-29T12:45:00Z,162.6,95.2,0,0
2016-02-29T13:00:00Z,162.6,95.2,0,0
2016-02-29T13:15:00Z,162.5,95.3,0,0
2016-02-29T13:30:00Z,162.8,95.3,0,0
2016-03-10T19:45:00Z,188.8,96.2,0,0
2016-03-10T20:00:00Z,189.4,96.3,0,0
2016-03-10T20:15:00Z,189.5,96.1,0,0
2016-03-10T20:30:00Z,189.8,95.9,0,0
2016-03-10T20:45:00Z,189.9,95.7,0,0
2016-03-10T21:00:00Z,189.9,95.7,0,0
2016-03-10T21:15:00Z,190.1,95.9,0,0
2016-03-10T21:30:00Z,190.2,95.9,0,0
2016-03-10T21:45:00Z,190.4,95.8,0,0
2016-03-10T22:00:00Z,190.7,95.7,0,0
2016-03-10T22:15:00Z,190.7,95.6,0,0
2016-03-10T22:30:00Z,190.9,95.5,0,0
2016-03-10T22:45:00Z,191.2,95.4,0,0
2016-03-10T23:00:00Z,191.4,95.4,0,0
2016-03-10T23:15:00Z,191,95.4,0,0
2016-03-10T23:30:00Z,190.9,95.3,0,0
2016-03-10T23:45:00Z,191,95.3,0,0
2016-03-11T00:00:00Z,190.9,95.3,0,0
2016-03-11T00:15:00Z,191.1,95.3,0,0
2016-03-11T00:30:00Z,190.9,95.2,0,0
2016-03-11T00:45:00Z,191,95.3,0,0
2016-03-11T01:00:00Z,191.1,95.3,0,0
2016-03-11T01:15:00Z,190.9,95.2,0,0
2016-03-11T01:30:00Z,190.9,95.2,0,0
2016-03-11T01:45:00Z,190.7,95.2,0,0
2016-03-11T02:00:00Z,190.1,95.2,0,0
2016-03-11T02:15:00Z,190.3,95.1,0,0
2016-03-11T02:30:00Z,190.1,95.1,0,0
2016-03-11T02:45:00Z,190.1,95.1,0,0
2016-03-11T03:00:00Z,190.1,95.1,0,0
2016-03-11T03:15:00Z,190.1,95.1,0,0
2016-03-11T03:30:00Z,189.8,95,0,0
2016-03-11T03:45:00Z,189.7,94.9,0,0
2016-03-11T04:00:00Z,189.8,94.9,0,0
2016-03-11T04:15:00Z,189.7,94.9,0,0
2016-03-11T04:30:00Z,189.5,94.8,0,0
2016-03-11T04:45:00Z,189.3,94.7,0,0
2016-03-11T05:00:00Z,189.4,94.7,0,0
2016-03-11T05:15:00Z,189.1,94.6,0,0
2016-03-11T05:30:00Z,189.4,94.6,0,0
2016-03-11T05:45:00Z,189.3,94.6,0,0
2016-03-11T06:00:00Z,189.2,94.5,0,0
2016-03-11T06:15:00Z,189.3,94.3,0,0
2016-03-11T06:30:00Z,189.6,94.3,0,0
2016-03-11T06:45:00Z,189.5,94.3,0,0
2016-03-11T07:00:00Z,189.8,94.3,0,0
2016-03-11T07:15:00Z,189.8,94.2,0,0
2016-03-11T07:30:00Z,189.9,94.2,0,0
2016-03-11T07:45:00Z,190.2,94,0,0
2016-03-11T08:00:00Z,190.5,94,0,0
2016-03-11T08:15:00Z,190.4,94,0,0
2016-03-11T08:30:00Z,190.8,93.9,0,0
2016-03-11T08:45:00Z,190.7,93.8,0,0
2016-03-11T09:00:00Z,191,93.8,0,0
2016-03-11T09:15:00Z,190.9,93.8,0,0
2016-03-11T09:30:00Z,190.8,93.7,0,0
2016-03-11T09:45:00Z,191,93.6,0,0
2016-03-11T10:00:00Z,190.8,93.6,0,0
2016-03-11T10:15:00Z,190.7,93.5,0,0
2016-03-11T10:30:00Z,190.8,93.5,0,0
2016-03-11T10:45:00Z,190.7,93.4,0,0
2016-03-11T11:00:00Z,190.9,93.3,0,0
2016-03-11T11:15:00Z,190.6,93.3,0,0
2016-03-11T11:30:00Z,190.4,93.2,0,0
2016-03-11T11:45:00Z,190.6,93.1,0,0
2016-03-11T12:00:00Z,190.3,93.1,0,0
2016-03-11T12:15:00Z,190,93,0,0
2016-03-11T12:30:00Z,189.6,93,0,0
2016-03-11T12:45:00Z,189.8,93.1,0,0
2016-03-11T13:00:00Z,189.6,93.2,0,0
2016-03-11T13:15:00Z,189.2,93.5,0,0
2016-03-11T13:30:00Z,189.4,93.5,0,0
2016-03-11T13:45:00Z,189.1,93.3,0,0
2016-03-11T14:00:00Z,188.9,93.1,0,0
2016-03-11T14:15:00Z,188.9,93.3,0,0
2016-03-11T14:30:00Z,188.4,93.5,0,0
2016-03-11T14:45:00Z,188.5,93.4,0,0
2016-03-11T15:00:00Z,188.3,93.5,0,0
2016-03-11T15:15:00Z,188.2,93.8,0,0
2016-03-11T15:30:00Z,188.2,94.1,0,0
2016-03-11T15:45:00Z,187.9,94.2,0,0
2016-03-11T16:00:00Z,187.7,94.4,0,0
2016-03-11T16:15:00Z,188,94.4,0,0
2016-03-11T16:30:00Z,187.8,94.5,0,0
2016-03-11T16:45:00Z,188,94.7,0,0
2016-03-11T17:00:00Z,187.8,94.9,0,0
2016-03-11T17:15:00Z,187.9,95,0,0
2016-03-11T17:30:00Z,187.9,95.1,0,0
2016-03-11T17:45:00Z,187.6,95.3,0,0
2016-03-11T18:00:00Z,187.6,95.3,0,0
2016-03-11T18:15:00Z,187.4,95.5,0,0
2016-03-11T18:30:00Z,187.7,95.7,0,0
2016-03-11T18:45:00Z,187.8,95.8,0,0
2016-03-11T19:00:00Z,187.9,95.9,0,0
2016-03-11T19:15:00Z,187.3,96,0,0
2016-03-11T19:30:00Z,187.7,96.1,0,0
2016-03-11T19:45:00Z,187.8,96.2,0,0
2016-03-11T20:00:00Z,188,96.2,0,0
2016-03-11T20:15:00Z,188,96.3,0,0
2016-03-11T20:30:00Z,188,96.3,0,0
2016-03-11T20:45:00Z,188.1,96.3,0,0
2016-03-11T21:00:00Z,188.5,96.3,0,0
2016-03-11T21:15:00Z,188.7,96.2,0,0
2016-03-11T21:30:00Z,188.9,96.2,0,0
2016-03-11T21:45:00Z,188.8,96.1,0,0
2016-03-11T22:00:00Z,189,96.1,0,0
2016-03-11T22:15:00Z,189.4,95.9,0,0
2016-03-11T22:30:00Z,189.6,95.8,0,0
2016-03-11T22:45:00Z,189.5,95.8,0,0
2016-03-11T23:00:00Z,190.1,95.7,0,0
2016-03-11T23:15:00Z,190,95.5,0,0
2016-03-11T23:30:00Z,190.1,95.4,0,0
2016-03-11T23:45:00Z,190,95.4,0,0
2016-03-12T00:00:00Z,190,95.4,0,0
2016-03-12T00:15:00Z,190,95.3,0,0
2016-03-12T00:30:00Z,190,95.3,0,0
2016-03-12T00:45:00Z,190,95.3,0,0
2016-03-12T01:00:00Z,189.6,95.2,0,0
2016-03-12T01:15:00Z,189.9,95.2,0,0
2016-03-12T01:30:00Z,189.8,95.2,0,0
2016-03-12T01:45:00Z,189.8,95.1,0,0
2016-03-12T02:00:00Z,189.7,95.1,0,0
2016-03-12T02:15:00Z,190,95.1,0,0
2016-03-12T02:30:00Z,189.7,95,0,0
2016-03-12T02:45:00Z,189.6,94.9,0,0
2016-03-12T03:00:00Z,189.7,94.9,0,0
2016-03-12T03:15:00Z,189.4,94.9,0,0
2016-03-12T03:30:00Z,189.4,94.8,0,0
2016-03-12T03:45:00Z,189.3,94.8,0,0
2016-03-12T04:00:00Z,189.2,94.8,0,0
2016-03-12T04:15:00Z,189.4,94.8,0,0
2016-03-12T04:30:00Z,189,94.7,0,0
2016-03-12T04:45:00Z,188.9,94.5,0,0
2016-03-12T05:00:00Z,189,94.5,0,0
2016-03-12T05:15:00Z,188.8,94.5,0,0
2016-03-12T05:30:00Z,188.8,94.4,0,0
2016-03-12T05:45:00Z,188.8,94.4,0,0
2016-03-12T06:00:00Z,188.9,94.3,0,0
2016-03-12T06:15:00Z,189,94.2,0,0
2016-03-12T06:30:00Z,188.8,94.2,0,0
2016-03-12T06:45:00Z,188.8,94.2,0,0
2016-03-12T07:00:00Z,188.7,94.1,0,0
2016-03-12T07:15:00Z,188.6,94,0,0
2016-03-12T07:30:00Z,188.5,93.9,0,0
2016-03-12T07:45:00Z,188.8,93.9,0,0
2016-03-12T08:00:00Z,189,93.8,0,0
2016-03-12T08:15:00Z,189.1,93.8,0,0
2016-03-12T08:30:00Z,189.2,93.7,0,0
2016-03-12T08:45:00Z,189.2,93.6,0,0
2016-03-12T09:00:00Z,189.3,93.6,0,0
2016-03-12T09:15:00Z,189.3,93.5,0,0
2016-03-12T09:30:00Z,189.6,93.4,0,0
2016-03-12T09:45:00Z,189.7,93.4,0,0
2016-03-12T10:00:00Z,189.7,93.3,0,0
2016-03-12T10:15:00Z,189.8,93.2,0,0
2016-03-12T10:30:00Z,190.1,93,0,0
2016-03-12T10:45:00Z,190,92.9,0,0
2016-03-12T11:00:00Z,190,92.9,0,0
2016-03-12T11:15:00Z,189.9,92.7,0,0
2016-03-12T11:30:00Z,189.9,92.7,0,0
2016-03-12T11:45:00Z,190.2,92.6,0,0
2016-03-12T12:00:00Z,190.3,92.7,0,0
2016-03-12T12:15:00Z,189.8,92.7,0,0
2016-03-12T12:30:00Z,189.9,92.7,0,0
2016-03-12T12:45:00Z,189.7,92.8,0,0
2016-03-12T13:00:00Z,189.7,93,0,0
2016-03-12T13:15:00Z,189.8,93,0,0
2016-03-12T13:30:00Z,189.8,93.1,0,0
2016-03-12T13:45:00Z,189.9,93.3,0,0
2016-03-12T14:00:00Z,189.8,93.4,0,0
2016-03-12T14:15:00Z,190,93.5,0,0
2016-03-12T14:30:00Z,189.7,93.6,0,0
2016-03-12T14:45:00Z,189.7,93.6,0,0
2016-03-12T15:00:00Z,189.6,93.8,0,0
2016-03-12T15:15:00Z,189.6,93.8,0,0
2016-03-12T15:30:00Z,189.5,93.9,0,0
2016-03-12T15:45:00Z,189.4,94,0,0
2016-03-12T16:00:00Z,189.3,94.1,0,0
2016-03-12T16:15:00Z,189.2,94.2,0,0
2016-03-12T16:30:00Z,189.3,94.3,0,0
2016-03-12T16:45:00Z,189,94.5,0,0
2016-03-12T17:00:00Z,189,94.6,0,0
2016-03-12T17:15:00Z,188.7,94.7,0,0
2016-03-12T17:30:00Z,188.7,94.7,0,0
2016-03-12T17:45:00Z,188.7,94.9,0,0
2016-03-12T18:00:00Z,188.5,95,0,0
2016-03-12T18:15:00Z,188.7,95.1,0,0
2016-03-12T18:30:00Z,188.5,95.2,0,0
2016-03-12T18:45:00Z,188.5,95.4,0,0
2016-03-12T19:00:00Z,188.6,95.5,0,0
2016-03-12T19:15:00Z,188.6,95.7,0,0
2016-03-12T19:30:00Z,188.7,95.8,0,0
2016-03-12T19:45:00Z,188.7,95.9,0,0
2016-03-12T20:00:00Z,188.8,95.9,0,0
2016-03-12T20:15:00Z,189,96,0,0
