dt,Temp_deg_C,pH_units,SpCond_uS_cm,HDO_mg_l,fdom_qsu_temp,fdom_turb_ife,CDOM_qsu,X_00060_00011
5/23/15 22:00,16.69,7.14,218,9.05,27.52817904,62.11705681,30.57424582,523
5/23/15 22:15,16.68,7.14,218.2,9.03,27.5724962,62.37984603,30.62754504,523
5/23/15 22:30,16.66,7.14,218.3,9.02,27.60352828,62.33101854,30.67018442,523
5/23/15 22:45,16.64,7.14,218.4,9,27.48587274,61.98601013,30.54759621,523
5/23/15 23:00,16.62,7.13,218.6,8.98,27.62717559,62.33960103,30.71282379,523
5/23/15 23:15,16.58,7.13,218.7,8.98,27.53577686,62.11084588,30.62754504,523
5/23/15 23:30,16.58,7.13,218.8,8.97,27.50702558,62.08932292,30.5955655,523
5/23/15 23:45,16.55,7.13,219,8.95,27.5199711,62.07130256,30.62221512,523
5/24/15 0:00,16.53,7.13,219.1,8.94,27.62276829,62.30325347,30.74480333,523
5/24/15 0:15,16.49,7.12,219.2,8.93,27.62238271,62.32760141,30.76079309,523
5/24/15 0:30,16.47,7.12,219.3,8.92,27.60065233,62.37446896,30.74480333,523
5/24/15 0:45,16.43,7.12,219.4,8.91,27.61460214,62.48556543,30.77678286,523
5/24/15 1:00,16.39,7.12,219.5,8.9,27.77669321,62.79067087,30.97398998,523
5/24/15 1:15,16.34,7.12,219.6,8.89,27.65781843,62.39097754,30.86206161,518
5/24/15 1:30,16.3,7.12,219.7,8.9,27.76236795,62.805756,30.99530967,518
5/24/15 1:45,16.27,7.11,219.9,8.88,27.73690366,62.66534929,30.9793199,518
5/24/15 2:00,16.22,7.11,219.9,8.88,27.79463515,62.88681238,31.06459866,518
5/24/15 2:15,16.18,7.11,219.9,8.87,27.87029791,63.12827782,31.16586718,518
5/24/15 2:30,16.12,7.11,219.9,8.87,27.85264156,63.03257556,31.1711971,518
5/24/15 2:45,16.07,7.11,219.8,8.87,27.79112237,62.90355433,31.1232278,518
5/24/15 3:00,16.02,7.11,220,8.87,27.91990457,63.22738845,31.28845539,518
5/24/15 3:15,15.95,7.11,219.8,8.87,27.93165936,63.28269705,31.33109477,518
5/24/15 3:30,15.9,7.11,219,8.87,27.95086538,63.27954378,31.37373414,518
5/24/15 3:45,15.84,7.1,219.8,8.87,27.89982945,63.07420394,31.34175461,518
5/24/15 4:00,15.78,7.1,219.7,8.87,27.87254333,63.10825837,31.33642469,518
5/24/15 4:15,15.73,7.1,219.8,8.86,27.91060951,63.22971606,31.40038375,518
5/24/15 4:30,15.67,7.1,219.6,8.86,27.9826966,63.41118862,31.5069822,518
5/24/15 4:45,15.62,7.1,219.6,8.86,28.03949834,63.47672034,31.59226095,518
5/24/15 5:00,15.55,7.1,219.5,8.86,28.01771125,63.55106513,31.59759088,518
5/24/15 5:15,15.49,7.1,219.4,8.86,28.02803746,63.37049933,31.63490033,518
5/24/15 5:30,15.45,7.1,219.4,8.85,28.0553437,63.62005333,31.68286963,518
5/24/15 5:45,15.38,7.09,219.3,8.85,28.0098937,63.53135792,31.66154994,518
5/24/15 6:00,15.33,7.09,219.1,8.86,28.09929033,63.7567859,31.78413815,512
5/24/15 6:15,15.27,7.1,219.1,8.88,28.10938394,63.86018393,31.82144761,512
5/24/15 6:30,15.23,7.1,219.1,8.9,28.11765173,63.88106938,31.84809722,512
5/24/15 6:45,15.18,7.1,218.9,8.93,28.07975073,63.78533742,31.82677753,518
5/24/15 7:00,15.15,7.1,218.7,8.95,28.13881115,63.83050334,31.90672636,512
5/24/15 7:15,15.11,7.11,218.7,8.97,28.0671346,63.96143442,31.8427673,512
5/24/15 7:30,15.09,7.11,218,9.01,28.08767936,63.80536167,31.87474683,512
5/24/15 7:45,15.11,7.12,217.2,9.06,28.00606128,63.54754901,31.77347831,512
5/24/15 8:00,15.15,7.13,218.3,9.14,27.931989,63.3608002,31.67220979,512
5/24/15 8:15,15.18,7.14,218.2,9.2,27.86814181,63.27707569,31.58693103,512
5/24/15 8:30,15.2,7.14,217.9,9.25,27.80986394,63.15577332,31.51231212,512
5/24/15 8:45,15.25,7.15,217.8,9.3,27.73932301,62.90110505,31.4110436,512
5/24/15 9:00,15.3,7.16,217.6,9.34,27.72518173,62.8910612,31.37373414,512
5/24/15 9:15,15.34,7.17,217.5,9.4,27.66482499,62.73906788,31.28845539,512
5/24/15 9:30,15.39,7.18,217.4,9.44,27.52795814,62.39465656,31.11256796,512
5/24/15 9:45,15.46,7.19,217.1,9.48,27.44078122,62.12498789,30.98464982,512
5/24/15 10:00,15.52,7.19,217.2,9.51,27.44417312,62.13350592,30.96333014,512
5/24/15 10:15,15.54,7.21,217.2,9.54,27.26730595,61.66459698,30.75546317,512
5/24/15 10:30,15.63,7.23,217,9.58,27.24371727,61.63047317,30.6915041,512
5/24/15 10:45,15.64,7.25,217,9.6,27.14802877,61.36571369,30.57957574,512
5/24/15 11:00,15.67,7.27,216.9,9.63,27.19216343,61.57613515,30.61688519,512
5/24/15 11:15,15.7,7.29,216.8,9.66,27.15581892,61.41013452,30.56358597,512
5/24/15 11:30,15.74,7.3,216.7,9.68,27.01885343,61.01758125,30.39302846,512
5/24/15 11:45,15.78,7.3,216.5,9.71,26.94809501,60.84065017,30.29708986,512
5/24/15 12:00,15.85,7.29,216.6,9.74,26.90234272,60.67709207,30.21714103,512
5/24/15 12:15,15.9,7.29,216.5,9.76,26.90621108,60.78521995,30.20115126,512
5/24/15 12:30,15.95,7.3,216.4,9.77,26.84353755,60.5793759,30.11054259,518
5/24/15 12:45,16.02,7.3,216.5,9.8,26.79270965,60.52596443,30.02526383,512
5/24/15 13:00,16.08,7.28,216.4,9.81,26.80002822,60.56880145,30.00927406,512
5/24/15 13:15,16.14,7.28,216.4,9.83,26.85019766,60.5714621,30.0412536,512
5/24/15 13:30,16.2,7.27,216.4,9.86,26.82889913,60.59189924,29.9932843,518
5/24/15 13:45,16.26,7.27,216.4,9.87,26.86956022,60.54616196,30.01460399,518
5/24/15 14:00,16.32,7.27,216.2,9.89,26.7335671,60.25596135,29.83871655,512
5/24/15 14:15,16.38,7.27,216.4,9.9,26.74069397,60.29815318,29.82272679,518
5/24/15 14:30,16.46,7.27,216.3,9.92,26.83149229,60.50024067,29.89201578,518
5/24/15 14:45,16.53,7.27,216.3,9.92,26.75122746,60.25117281,29.77475749,518
5/24/15 15:00,16.58,7.28,216.4,9.93,26.76428404,60.40593547,29.76942757,518
5/24/15 15:15,16.64,7.28,216.3,9.93,26.71855836,60.07239008,29.69480866,518
5/24/15 15:30,16.71,7.28,216.4,9.93,26.83948287,60.4711581,29.8014071,512
5/24/15 15:45,16.79,7.28,216.4,9.96,26.59896918,59.89623774,29.50293146,512
5/24/15 16:00,16.87,7.29,216.4,9.97,26.73309507,60.3524935,29.62018975,512
5/24/15 16:15,16.93,7.28,216.4,9.97,26.71107383,60.19987597,29.57222045,512
5/24/15 16:30,16.98,7.28,216.4,9.95,26.74807065,60.24330684,29.59354013,512
5/24/15 16:45,17.03,7.28,216.2,9.92,26.61155013,59.85482761,29.42298262,512
5/24/15 17:00,17.06,7.28,216.2,9.89,26.65589056,60.03800432,29.46029208,512
5/24/15 17:15,17.1,7.27,216.3,9.86,26.62659254,59.89224014,29.41232278,512
5/24/15 17:30,17.15,7.26,216.3,9.83,26.62008223,59.85181332,29.38567317,512
5/24/15 17:45,17.18,7.26,216.3,9.79,26.6161607,59.98760381,29.3696834,512
5/24/15 18:00,17.21,7.25,216.3,9.77,26.68954188,60.09750147,29.43897239,512
5/24/15 18:15,17.24,7.25,216.3,9.73,26.58411287,59.90773268,29.31105426,512
5/24/15 18:30,17.27,7.25,216.3,9.71,26.64301489,59.98164006,29.36435348,512
5/24/15 18:45,17.31,7.24,216.3,9.68,26.69096654,59.97949156,29.40166294,512
5/24/15 19:00,17.34,7.23,216.3,9.64,26.55632808,59.6450565,29.24176527,512
5/24/15 19:15,17.36,7.23,216.4,9.6,26.53428932,59.63859497,29.20978574,512
5/24/15 19:30,17.37,7.22,216.5,9.55,26.57168782,59.77989701,29.24709519,512
5/24/15 19:45,17.39,7.21,216.5,9.49,26.63682436,59.91769046,29.31105426,512
5/24/15 20:00,17.4,7.21,216.5,9.43,26.55314144,59.63714512,29.21511566,512
5/24/15 20:15,17.41,7.2,216.5,9.38,26.47912534,59.45344027,29.1298369,512
5/24/15 20:30,17.42,7.19,216.6,9.33,26.51653662,59.54628082,29.16714636,507
5/24/15 20:45,17.44,7.18,216.7,9.29,26.51383664,59.70848258,29.15648652,507
5/24/15 21:00,17.46,7.18,216.7,9.25,26.51113155,59.60518055,29.14582667,507
5/24/15 21:15,17.47,7.17,216.8,9.22,26.50977709,59.52950432,29.14049675,507
5/24/15 21:30,17.48,7.17,216.8,9.2,26.49872257,59.59845651,29.12450698,507
5/24/15 21:45,17.48,7.16,217,9.17,26.60540917,59.83955543,29.24176527,507
5/24/15 22:00,17.49,7.16,217,9.15,26.57981478,59.75172094,29.20978574,507
5/24/15 22:15,17.49,7.16,217.2,9.13,26.54101454,59.72777987,29.16714636,507
5/24/15 22:30,17.49,7.15,217.3,9.09,26.65256524,59.95684765,29.28973457,507
5/24/15 22:45,17.5,7.15,217.4,9.07,26.61242076,59.90547657,29.24176527,507
5/24/15 23:00,17.49,7.15,217.6,9.05,26.52161442,59.55888399,29.14582667,507
5/24/15 23:15,17.49,7.14,217.9,9.03,26.62831509,59.89652461,29.26308496,507
5/24/15 23:30,17.48,7.14,218,9.01,26.66360187,60.10587406,29.30572434,507
5/24/15 23:45,17.47,7.14,218.1,8.98,26.63584465,59.91525346,29.27907473,507
5/25/15 0:00,17.46,7.13,218.3,8.96,26.63718249,59.89432839,29.28440465,507
5/25/15 0:15,17.45,7.13,218.5,8.94,26.68214633,60.0790824,29.33770387,507
5/25/15 0:30,17.44,7.12,218.7,8.92,26.76587207,60.16569841,29.43364247,507
5/25/15 0:45,17.41,7.12,219,8.9,26.73590601,60.21299735,29.41232278,507
5/25/15 1:00,17.4,7.12,219,8.89,26.78566684,60.31256251,29.47095192,501
5/25/15 1:15,17.38,7.12,219.3,8.88,26.7737573,60.33175117,29.465622,501
5/25/15 1:30,17.35,7.11,219.5,8.86,26.88902759,60.66843096,29.60419998,507
5/25/15 1:45,17.32,7.12,219.7,8.85,26.89773653,60.54279474,29.62551967,501
5/25/15 2:00,17.3,7.11,219.8,8.83,26.91482237,60.73286306,29.65216928,501
5/25/15 2:15,17.26,7.11,220,8.82,26.88609639,60.58740536,29.63617951,501
5/25/15 2:30,17.23,7.11,220.2,8.82,26.96727206,60.76530646,29.73744803,507
5/25/15 2:45,17.2,7.11,220.2,8.8,26.87927241,60.57038484,29.65216928,501
5/25/15 3:00,17.16,7.11,220.5,8.79,26.9519734,60.67793784,29.74810788,501
5/25/15 3:15,17.14,7.1,220.8,8.78,27.05587671,60.98642155,29.87069609,501
5/25/15 3:30,17.1,7.1,220.7,8.78,27.03672682,60.88922899,29.86536617,501
5/25/15 3:45,17.06,7.1,220.8,8.77,27.00793693,61.0397586,29.8493764,501
5/25/15 4:00,17.02,7.1,220.9,8.77,27.01290236,60.92854207,29.87069609,501
5/25/15 4:15,16.99,7.1,221,8.75,27.05997574,61.12045034,29.93465515,507
5/25/15 4:30,16.95,7.1,221.2,8.75,27.05525133,60.88604023,29.945315,501
5/25/15 4:45,16.91,7.1,221.2,8.74,27.06976858,60.99636502,29.97729453,501
5/25/15 5:00,16.87,7.09,221.4,8.73,27.09387597,61.0070358,30.01993391,501
5/25/15 5:15,16.84,7.09,221.4,8.72,27.15520614,61.38369113,30.09988274,501
5/25/15 5:30,16.8,7.09,221.5,8.71,27.13596551,61.26090648,30.09455282,501
5/25/15 5:45,16.76,7.09,221.6,8.71,27.26563486,61.48550802,30.25445049,501
5/25/15 6:00,16.72,7.09,221.7,8.72,27.25112605,61.4991346,30.25445049,501
5/25/15 6:15,16.69,7.09,221.8,8.72,27.37941283,61.94575573,30.40901823,501
5/25/15 6:30,16.67,7.09,221.7,8.73,27.41050241,61.99858976,30.45165761,501
5/25/15 6:45,16.64,7.09,221.8,8.73,27.30363558,61.73062352,30.34505916,501
5/25/15 7:00,16.62,7.09,221.7,8.77,27.37786487,61.89159752,30.43566784,501
5/25/15 7:15,16.62,7.1,221.7,8.84,27.33471494,61.78344833,30.38769854,501
5/25/15 7:30,16.62,7.11,221.7,8.88,27.41142593,62.07647931,30.47297729,501
5/25/15 7:45,16.62,7.11,221.7,8.94,27.37786487,61.91672918,30.43566784,501
5/25/15 8:00,16.62,7.11,221.7,8.97,27.30115388,61.82470134,30.35038908,501
5/25/15 8:15,16.61,7.12,221.7,8.98,27.36942214,61.92069001,30.43033792,501
5/25/15 8:30,16.6,7.12,221.6,8.98,27.34180806,61.92679358,30.40368831,501
5/25/15 8:45,16.59,7.12,221.6,9,27.44839092,62.09364566,30.52627652,501
5/25/15 9:00,16.58,7.12,221.6,9.02,27.34889351,61.84408071,30.41967807,501
5/25/15 9:15,16.58,7.13,221.6,9.01,27.37764479,61.96647334,30.45165761,501
5/25/15 9:30,16.58,7.13,221.5,9.04,27.34410163,61.85717153,30.41434815,501
5/25/15 9:45,16.59,7.14,221.5,9.06,27.26148264,61.67502399,30.31840955,501
5/25/15 10:00,16.6,7.14,221.4,9.1,27.35139438,61.82524885,30.41434815,501
5/25/15 10:15,16.59,7.15,221.3,9.09,27.3717106,62.00190572,30.44099776,501
5/25/15 10:30,16.57,7.15,221.2,9.06,27.3452465,61.86004326,30.41967807,501
5/25/15 10:45,16.58,7.15,221,9.08,27.43514737,62.11084011,30.51561667,501
5/25/15 11:00,16.62,7.16,220.9,9.14,27.31553719,61.81061471,30.36637885,501
5/25/15 11:15,16.64,7.17,220.9,9.21,27.33240987,61.85294943,30.3770387,501
5/25/15 11:30,16.67,7.18,220.7,9.25,27.29535925,61.75999385,30.32373947,501
5/25/15 11:45,16.76,7.19,220.5,9.33,27.13114014,61.42300674,30.10521266,501
5/25/15 12:00,16.79,7.2,220.2,9.38,27.14677337,61.41237736,30.11054259,501
5/25/15 12:15,16.84,7.21,220.2,9.42,27.12154667,61.29939129,30.06257329,501
5/25/15 12:30,16.88,7.22,220,9.45,27.05898665,61.16756827,29.97729453,501
5/25/15 12:45,16.91,7.25,219.8,9.47,27.04570374,61.13430806,29.95064492,501
5/25/15 13:00,17.02,7.24,219.8,9.49,26.97916238,60.96773923,29.83338663,501
5/25/15 13:15,17.08,7.24,219.6,9.54,26.95238441,60.87604661,29.78008741,501
5/25/15 13:30,17.07,7.24,219.5,9.54,26.92952131,60.8681998,29.75876772,501
5/25/15 13:45,17.1,7.24,219.3,9.57,27.04637703,61.16079265,29.87602601,501
5/25/15 14:00,17.13,7.24,219.2,9.55,26.98471714,61.00637176,29.79607718,501
5/25/15 14:15,17.18,7.25,219.2,9.58,26.91563441,60.85811126,29.70013858,501
5/25/15 14:30,17.24,7.26,219,9.61,26.88382429,60.77848,29.64150943,501
5/25/15 14:45,17.27,7.26,218.9,9.63,26.9186653,60.84103062,29.66815904,501
5/25/15 15:00,17.32,7.26,218.8,9.64,27.01871571,61.06674062,29.75876772,501
5/25/15 15:15,17.36,7.26,218.7,9.64,26.94583579,60.95844257,29.66282912,501
5/25/15 15:30,17.42,7.26,218.6,9.64,27.04954791,61.19354887,29.7534378,501
5/25/15 15:45,17.49,7.27,218.5,9.67,26.9193169,60.8180025,29.58288029,501
5/25/15 16:00,17.55,7.27,218.4,9.68,26.86293521,60.70159043,29.49760154,501
5/25/15 16:15,17.58,7.26,218.3,9.65,26.84440991,60.87692664,29.465622,501
5/25/15 16:30,17.6,7.26,218.3,9.61,26.93890224,60.86699874,29.5615606,507
5/25/15 16:45,17.65,7.25,218.2,9.61,26.90802036,60.83904906,29.50826138,507
5/25/15 17:00,17.7,7.25,218.1,9.57,26.85762079,60.66370551,29.43364247,507
5/25/15 17:15,17.73,7.25,217.9,9.54,26.84388035,60.8016095,29.40699286,507
5/25/15 17:30,17.77,7.24,217.7,9.52,26.83364314,60.60375856,29.38034325,507
5/25/15 17:45,17.82,7.24,217.7,9.5,26.84638406,60.73399027,29.37501332,507
5/25/15 18:00,17.85,7.24,217.7,9.48,26.89593364,60.75951447,29.4176527,507
5/25/15 18:15,17.89,7.24,217.5,9.47,26.79790258,60.53894818,29.29506449,507
5/25/15 18:30,17.92,7.24,217.4,9.44,26.75478654,60.48014968,29.23643535,507
5/25/15 18:45,17.93,7.23,217.2,9.41,26.86561092,60.75751584,29.35369364,507
5/25/15 19:00,17.94,7.22,217.2,9.37,26.83985742,60.59473332,29.3217141,507
5/25/15 19:15,17.94,7.22,217.1,9.34,26.84961499,60.71746775,29.33237395,507
5/25/15 19:30,17.94,7.21,216.9,9.3,26.82522106,60.48459143,29.30572434,507
5/25/15 19:45,17.94,7.21,217,9.26,26.82034228,60.76721175,29.30039441,507
5/25/15 20:00,17.93,7.2,216.8,9.21,26.89000165,60.74467855,29.38034325,507
5/25/15 20:15,17.92,7.19,216.7,9.16,26.82794915,60.61408283,29.31638418,507
5/25/15 20:30,17.9,7.18,216.6,9.11,26.87943443,60.74286647,29.38034325,507
5/25/15 20:45,17.89,7.18,216.5,9.08,26.85153407,60.59935087,29.35369364,507
5/25/15 21:00,17.88,7.17,216.5,9.05,26.78464049,60.7022646,29.28440465,507
5/25/15 21:15,17.87,7.16,216.4,9.03,26.83962134,60.59414338,29.34836371,507
5/25/15 21:30,17.86,7.16,216.4,9.01,26.8848395,60.70715847,29.40166294,507
5/25/15 21:45,17.85,7.16,216.4,8.99,26.85207633,60.6744276,29.3696834,501
5/25/15 22:00,17.84,7.15,216.3,8.97,26.88753436,60.7631319,29.41232278,507
5/25/15 22:15,17.83,7.15,216.4,8.95,26.85477758,60.70578306,29.38034325,507
5/25/15 22:30,17.82,7.15,216.3,8.94,26.90970858,60.7939682,29.44430231,507
5/25/15 22:45,17.8,7.14,216.2,8.92,26.94160715,60.87376612,29.48694169,507
5/25/15 23:00,17.79,7.14,216.3,8.9,26.99163317,60.99895026,29.54557083,501
5/25/15 23:15,17.78,7.14,216.2,8.88,26.98322239,61.00262918,29.54024091,501
5/25/15 23:30,17.76,7.13,216.3,8.87,27.10755589,61.31407919,29.68414881,501
5/25/15 23:45,17.73,7.13,216.3,8.85,27.00443744,61.05575147,29.58288029,501
5/26/15 0:00,17.71,7.13,216.1,8.84,27.10921809,61.41782664,29.7054685,501
5/26/15 0:15,17.69,7.13,216.2,8.83,26.98052506,60.9958757,29.57222045,501
5/26/15 0:30,17.67,7.12,216.2,8.82,27.04635722,61.16074302,29.65216928,501
5/26/15 0:45,17.64,7.12,216.2,8.81,27.07942877,61.24359666,29.70013858,501
5/26/15 1:00,17.63,7.12,216.2,8.79,27.09530393,61.28337572,29.72145827,501
5/26/15 1:15,17.61,7.12,216.1,8.78,27.12703891,61.36290956,29.76409764,501
5/26/15 1:30,17.58,7.12,216.2,8.77,27.16489148,61.4577999,29.81739687,501
5/26/15 1:45,17.56,7.12,216.1,8.75,26.97812525,60.96514369,29.62018975,501
5/26/15 2:00,17.54,7.11,216,8.74,27.0826471,61.35112495,29.74277796,501
5/26/15 2:15,17.53,7.11,216,8.73,27.18098556,61.47320606,29.85470632,501
5/26/15 2:30,17.51,7.11,215.9,8.72,27.30966363,61.82096825,30.00394414,501
5/26/15 2:45,17.49,7.11,215.8,8.71,27.20061866,61.47251304,29.89201578,501
5/26/15 3:00,17.48,7.11,215.7,8.7,27.24067943,61.62285566,29.93998508,496
5/26/15 3:15,17.46,7.1,215.7,8.69,27.23350042,61.50494379,29.93998508,496
5/26/15 3:30,17.44,7.1,215.6,8.67,27.24570876,61.635467,29.96130476,496
5/26/15 3:45,17.42,7.1,215.5,8.66,27.26759799,61.66532909,29.9932843,496
5/26/15 4:00,17.4,7.1,215.4,8.66,27.27493904,61.78395927,30.00927406,496
5/26/15 4:15,17.38,7.09,215.4,8.64,27.38397545,62.00753583,30.1371922,496
5/26/15 4:30,17.36,7.09,215.4,8.64,27.39611605,62.03802592,30.15851189,496
5/26/15 4:45,17.34,7.09,215.2,8.63,27.31143753,61.80032917,30.07323313,496
5/26/15 5:00,17.32,7.09,215.7,8.61,27.38165325,61.95137699,30.15851189,496
5/26/15 5:15,17.3,7.09,215.2,8.6,27.37442184,61.95838359,30.15851189,496
5/26/15 5:30,17.28,7.08,215.2,8.58,27.4784325,62.29541571,30.2811001,496
5/26/15 5:45,17.26,7.08,215,8.57,27.48084237,62.20033896,30.29175994,496
5/26/15 6:00,17.24,7.08,214.9,8.57,27.48324712,62.23164764,30.30241978,490
5/26/15 6:15,17.23,7.09,214.7,8.57,27.52311491,62.35713847,30.35038908,490
5/26/15 6:30,17.21,7.08,214.8,8.57,27.50134109,62.30240546,30.33439932,490
5/26/15 6:45,17.2,7.08,214.6,8.57,27.55568229,62.36296746,30.39835838,490
5/26/15 7:00,17.2,7.08,214.5,8.59,27.38174832,61.97677366,30.20648119,496
5/26/15 7:15,17.2,7.09,214.5,8.61,27.40590582,62.21402352,30.2331308,490
5/26/15 7:30,17.2,7.09,214.4,8.63,27.40590582,62.03741812,30.2331308,490
5/26/15 7:45,17.24,7.1,214.3,8.68,27.43974063,62.17285272,30.25445049,490
5/26/15 8:00,17.31,7.11,214.2,8.75,27.27642845,61.76262511,30.04658352,490
5/26/15 8:15,17.39,7.11,214.1,8.8,27.23743575,61.63973181,29.97196461,490
5/26/15 8:30,17.43,7.13,214.2,8.85,27.28573247,61.88638938,30.00927406,490
5/26/15 8:45,17.54,7.13,214,8.91,27.20397774,61.53083843,29.87602601,490
5/26/15 9:00,17.64,7.15,213.9,8.97,26.98709608,60.93816058,29.59887006,490
5/26/15 9:15,17.7,7.16,213.8,9.02,27.07647601,61.26104117,29.67348897,490
5/26/15 9:30,17.66,7.16,213.7,9.06,27.09141116,61.34823187,29.7054685,490
5/26/15 9:45,17.62,7.16,213.6,9.04,27.22777407,61.69055876,29.87069609,490
5/26/15 10:00,17.58,7.16,213.6,9.01,27.12604523,61.33553231,29.77475749,490
5/26/15 10:15,17.6,7.16,213.4,9.01,27.15746991,61.41427181,29.8014071,490
5/26/15 10:30,17.6,7.16,213.4,8.99,27.28861051,61.99422447,29.945315,490
5/26/15 10:45,17.61,7.16,213.4,8.98,27.21447748,61.55716046,29.86003624,490
5/26/15 11:00,17.64,7.16,213.2,8.98,27.26895377,61.91955917,29.90800554,490
5/26/15 11:15,17.66,7.16,213.3,9.02,27.16918545,61.61840209,29.79074726,490
5/26/15 11:30,17.76,7.19,213,9.07,26.97127195,61.04692239,29.53491099,490
5/26/15 11:45,17.88,7.2,212.8,9.15,26.85776476,60.81177446,29.36435348,490
5/26/15 12:00,17.98,7.2,212.7,9.24,26.77093612,60.34915918,29.23110543,490
5/26/15 12:15,18,7.21,212.7,9.27,26.82677135,61.10455258,29.28440465,490
5/26/15 12:30,18.02,7.22,212.6,9.26,26.85821264,60.88689953,29.31105426,490
5/26/15 12:45,18.1,7.23,212.6,9.28,26.74943318,60.39330883,29.16181644,490
5/26/15 13:00,18.22,7.23,212.6,9.33,26.64448734,60.25311513,29.00191877,490
5/26/15 13:15,18.28,7.24,212.4,9.39,26.81726543,60.66106964,29.16714636,490
5/26/15 13:30,18.33,7.24,212.4,9.4,26.67292734,60.32427525,28.99125893,490
5/26/15 13:45,18.38,7.24,212.2,9.4,26.67067853,60.76020223,28.96993924,490
5/26/15 14:00,18.49,7.24,212.2,9.42,26.61551909,60.18064886,28.86867072,490
5/26/15 14:15,18.59,7.25,212.2,9.47,26.52220138,60.90203163,28.73009274,490
5/26/15 14:30,18.66,7.25,212,9.49,26.49706458,60.030141,28.67679352,490
5/26/15 14:45,18.68,7.25,212,9.48,26.55320141,60.07344089,28.73009274,485
5/26/15 15:00,18.73,7.25,211.9,9.48,26.48169685,60.35719383,28.63415414,490
5/26/15 15:15,18.8,7.25,211.9,9.51,26.49585999,60.31956312,28.6234943,490
5/26/15 15:30,18.86,7.26,211.9,9.53,26.51151243,60.57949259,28.61816437,485
5/26/15 15:45,18.9,7.26,211.8,9.53,26.40667343,60.24119414,28.49024624,490
5/26/15 16:00,18.92,7.26,211.9,9.49,26.4678603,60.24904243,28.54887539,485
5/26/15 16:15,18.99,7.25,212,9.49,26.36817234,59.97379902,28.41562733,485
5/26/15 16:30,19.05,7.25,212.1,9.5,26.44305968,60.45537519,28.47425648,485
5/26/15 16:45,19.1,7.25,212,9.47,26.5294693,60.67407026,28.54887539,485
5/26/15 17:00,19.13,7.24,212,9.42,26.50009885,60.40360584,28.50623601,485
5/26/15 17:15,19.15,7.24,212.1,9.4,26.47224134,60.21128071,28.46892655,485
5/26/15 17:30,19.18,7.24,212,9.38,26.50727086,60.86406911,28.49557616,485
5/26/15 17:45,19.22,7.23,211.9,9.38,26.36715827,60.6799109,28.33034858,485
5/26/15 18:00,19.25,7.23,212,9.38,26.54607267,60.59320051,28.51156593,485
5/26/15 18:15,19.29,7.24,211.9,9.38,26.53988546,60.62668586,28.49024624,485
5/26/15 18:30,19.32,7.24,212,9.38,26.48059499,60.47679748,28.41562733,485
5/26/15 18:45,19.34,7.24,212,9.36,26.56690042,60.91683533,28.50090609,485
5/26/15 19:00,19.35,7.23,212.2,9.32,26.66472621,61.21495591,28.60217461,485
5/26/15 19:15,19.35,7.22,212.3,9.24,26.49578412,61.05725289,28.42095725,485
5/26/15 19:30,19.34,7.21,212.5,9.16,26.59174165,61.30225793,28.5275557,485
5/26/15 19:45,19.34,7.2,212.6,9.1,26.59174165,61.02938782,28.5275557,485
5/26/15 20:00,19.34,7.19,212.8,9.05,26.62155113,60.6608943,28.55953523,485
5/26/15 20:15,19.34,7.18,212.9,9,26.6513606,61.13136096,28.59151476,479
5/26/15 20:30,19.34,7.18,213,8.96,26.69607482,61.17051437,28.63948406,479
5/26/15 20:45,19.33,7.17,213.2,8.92,26.71747927,61.39894425,28.66613367,479
5/26/15 21:00,19.33,7.17,213.3,8.9,26.68767362,61.22363689,28.63415414,479
5/26/15 21:15,19.33,7.16,213.4,8.86,26.80192859,61.5141388,28.75674235,479
5/26/15 21:30,19.32,7.16,213.4,8.84,26.78854701,61.10716317,28.74608251,479
5/26/15 21:45,19.32,7.15,213.6,8.81,26.77861307,60.88425613,28.73542266,479
5/26/15 22:00,19.32,7.15,213.6,8.8,26.81834881,61.30667657,28.77806204,479
